Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
10. ОСНОВНЫЕ ФОНДЫ;;;;;;;;;;;;;;;;;;;
10.3. СТЕПЕНЬ ИЗНОСА ОСНОВНЫХ ФОНДОВ1) ;;;;;;;;;;;;;;;;;;;
"(на конец года; в процентах)";;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Республика Саха (Якутия);38,9;42,7;42,1;42,3;43,0;42,3;42,2;43,2;32,6;34,7;37,6;40,1;32,6;35,0;36,6;41,0;41,2;45,0;44,6
Забайкальский край;45,3;46,1;51,5;23,7;25,9;25,5;25,8;26,9;26,2;29,5;31,9;32,8;30,6;35,0;35,1;34,9;38,6;36,5;37,9
Камчатский край;31,4;35,8;45,2;45,1;39,2;45,0;39,3;36,2;41,7;42,7;42,0;29,3;30,3;30,7;33,5;36,3;37,8;39,1;33,6
Приморский край;43,2;44,3;49,5;46,0;38,8;39,8;37,1;31;32,4;27,6;31,6;27,0;24,9;27,1;29,8;33,6;36,7;40,6;44,1
Хабаровский край;42,5;43,5;48,3;30,2;32,3;34,0;27,5;30,5;31,1;32,3;33,5;28,7;29,4;28,3;30,9;34,6;37,5;39,4;41,8
Амурская область;39,6;41,1;45,5;18,0;18,8;19,2;16,5;18,3;19,5;22,5;24,5;25,1;25,9;26,9;34,9;35,9;37,8;40,0;41,8
Магаданская область;40,0;42,9;45,4;45,9;48,9;48,9;50,4;52,5;52,1;51,1;52,3;51,9;47,6;37,9;40,4;40,4;40,7;42,3;36,0
Сахалинская область;35,4;37,7;40,7;29,5;31,8;29,1;26,5;29,7;20,4;15,0;20,6;23,5;29,0;31,9;37,8;41,1;45,1;49,2;55,7
Еврейская автономная область;41,9;46,0;47,4;15,4;20,3;21,4;16,1;17,5;22,3;24,4;30,8;34,3;22,6;27,2;30,0;30,1;31,7;36,6;36,0
Чукотский автономный округ;31,7;35,4;39,4;36,9;38,8;53,5;37,2;36,9;33,7;29,3;35,2;40,8;44,4;43,0;46,3;45,3;51,1;46,9;51,6
_____________;;;;;;;;;;;;;;;;;;;
1) По коммерческим организациям (без субъектов малого предпринимательства).;;;;;;;;;;;;;;;;;;;
2)Данные за 2000 – 2017 гг. по Сибирскому и Дальневосточному федеральным округам приведены в составе субъектов Российской Федерации до вступления в силу Указа Президента Российской Федерации от 3 ноября 2018 г. № 632.;;;;;;;;;;;;;;;;;;;
