;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
СОЦИАЛЬНО-ЭКОНОМИЧЕСКИЕ ПОКАЗАТЕЛИ РОССИЙСКОЙ ФЕДЕРАЦИИ В 1991-2024 гг.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Оптовая и розничная торговля; ремонт автотранспортных средств, мотоциклов, бытовых изделий и предметов личного пользования";;;;;;;;;;;;44 920,2;30 881,0;25 823,1;39 893,9;52 162,2;68 091,5;76 916,5;59 165,7;67 726,2;54 848,1;79 454,5;94 008,9;92 802,3;103 017,1;119 425,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Гостиницы и рестораны;;;;;;;;;;;;2 276,4;880,8;1 005,9;914,1;1 143,5;1 805,1;2 078,3;2 195,6;2 861,5;2 872,5;3 172,2;4 027,7;4 380,4;5 553,4;5 544,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Транспорт и связь;;;;;;;;;;;;56 586,0;39 515,9;29 780,1;50 484,1;61 728,6;61 391,0;73 275,3;75 490,4;89 832,4;70 953,9;92 127,6;107 483,7;82 363,5;121 742,0;135 838,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Финансовая деятельность;;;;;;;;;;;;22 838,7;21 378,2;21 073,3;36 228,0;49 962,5;64 200,7;71 620,1;70 988,3;80 564,2;121 110,2;147 738,7;154 394,0;156 543,5;157 028,3;153 575,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Операции с недвижимым имуществом, аренда и предоставление услуг;;;;;;;;;;;;32 386,8;27 663,0;23 105,2;25 721,2;30 693,6;39 777,9;35 498,1;50 103,9;51 730,6;53 367,2;59 425,4;74 982,1;80 488,3;104 176,9;117 259,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Государственное управление 
и обеспечение военной безопасности; социальное страхование";;;;;;;;;;;;789,6;767,2;339,6;431,9;405,1;605,7;681,4;24 642,4;19 717,0;19 699,6;26 885,3;26 830,8;32 295,8;32 376,4;33 893,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Образование;;;;;;;;;;;;1 059,7;358,7;342,3;276,8;315,0;406,7;516,0;24 506,9;26 753,2;32 199,1;37 456,2;40 851,5;44 628,9;44 784,3;46 888,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Здравоохранение и предоставление социальных услуг;;;;;;;;;;;;1 603,1;807,1;850,6;894,7;845,9;1 194,8;1 374,5;12 955,8;17 246,5;19 807,5;22 856,8;25 167,1;27 458,6;27 880,0;29 234,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Предоставление прочих коммунальных, социальных и персональных услуг;;;;;;;;;;;;119,1;-210,7;-1 562,9;4 048,8;4 546,5;7 661,9;8 010,6;10 870,7;9 363,0;8 103,6;8 845,5;9 831,0;10 471,4;-19 096,1;-17 493,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Деятельность домашних хозяйств;;;;;;;;;;;;;;;;;;;;0,3;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Итого  по видам деятельности;;;;;;;;;;;;598 002,5;524 034,1;707 026,6;1 156 259,7;1 446 853,8;1 571 274,9;2 124 271,3;1 498 623,7;1 950 704,0;546 269,2;662 197,0;794 152,8;706 328,8;796 923,8;866 091,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
В соответствии с Общероссийским классификатором видов экономической деятельности ОК 029-2014 (КДЕС Ред.2) ОКВЭД2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Сельское, лесное хозяйство, охота, рыболовство и рыбоводство;;;;;;;;;;;;;;;;;;;;;-56 801,2;-50 850,3;-20 928,1;-77 385,0;-49 107,8;-42 218,4;21 490,7;39 292,2;66 490,7;22 293,9;31 642,7;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Добыча полезных ископаемых;;;;;;;;;;;;;;;;;;;;;65 267,3;64 676,2;79 733,7;76 724,1;91 906,9;98 731,1;110 066,9;130 896,4;106 555,3;12 558,6;121 692,9;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Обрабатывающие производства;;;;;;;;;;;;;;;;;;;;;80 830,6;92 072,4;108 272,5;82 969,6;78 362,7;77 046,7;78 999,1;61 551,9;7 876,2;-369 091,5;-1 121 355,8;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Обеспечение электрической энергией, газом и паром; кондиционирование воздуха";;;;;;;;;;;;;;;;;;;;;51 200,8;53 665,4;63 105,3;63 171,5;71 440,5;77 965,4;85 729,9;102 196,4;80 390,4;3 601,5;63 586,6;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Водоснабжение; воотведение, организация сбора и утилизации отходов, деятельность по ликвидации загрязнений";;;;;;;;;;;;;;;;;;;;;7 260,4;7 261,4;8 336,3;10 883,1;9 660,4;10 232,1;12 603,6;14 348,1;11 984,8;-4 412,9;15 759,6;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Строительство;;;;;;;;;;;;;;;;;;;;;16 976,9;18 800,3;19 653,1;20 333,0;19 859,4;22 302,7;23 210,6;24 594,0;21 113,4;6 280,9;5 090,0;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Торговля оптовая и розничная; ремонт автотранспортных средств и мотоциклов";;;;;;;;;;;;;;;;;;;;;54 636,3;79 270,1;93 783,1;92 562,5;102 756,9;119 161,4;126 362,9;139 403,8;117 820,1;-12 163,8;-93 879,5;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Транспортировка и храние;;;;;;;;;;;;;;;;;;;;;59 857,6;78 235,1;90 500,7;65 408,6;103 484,4;116 789,0;130 747,6;169 374,0;123 882,3;-73 415,4;117 211,1;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Деятельность гостиниц и предприятий общественного питания;;;;;;;;;;;;;;;;;;;;;2 872,5;3 216,8;4 069,1;4 417,6;5 592,9;5 583,4;6 823,7;7 499,1;6 954,6;-19 301,9;6 434,2;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Деятельность в области информации 
и связи";;;;;;;;;;;;;;;;;;;;;13 515,1;16 440,2;19 769,5;20 082,7;-9 776,0;-6 782,6;13 394,7;15 651,2;-57 995,5;-84 077,0;-64 439,9;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Деятельность финансовая и страховая;;;;;;;;;;;;;;;;;;;;;121 110,2;147 738,7;154 394,0;156 543,5;157 028,3;153 575,4;168 783,3;180 163,2;187 282,1;109 752,0;237 107,2;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Деятельность по операциям 
с недвижимым имуществом";;;;;;;;;;;;;;;;;;;;;29 087,1;29 981,7;37 621,2;40 387,1;63 383,1;77 980,0;92 822,1;102 019,2;113 631,8;73 857,0;129 604,4;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Деятельность профессиональная, научная и техническая;;;;;;;;;;;;;;;;;;;;;19 410,6;21 873,0;28 841,2;29 635,8;30 273,5;31 575,7;29 910,1;35 110,4;18 300,8;-12 489,0;-7 459,1;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Деятельность административная 
и сопутствующие дополнительные услуги";;;;;;;;;;;;;;;;;;;;;4 058,0;6 523,8;7 201,2;8 851,3;8 921,3;5 585,6;4 793,9;5 683,4;19 964,5;5 816,1;21 468,7;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Государственное управление 
и обеспечение военной безопасности;  социальное отрахование";;;;;;;;;;;;;;;;;;;;;19 699,6;26 885,3;26 830,8;32 295,8;32 376,4;33 893,2;35 364,7;36 077,5;42 950,4;44 011,7;40 646,9;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Образование;;;;;;;;;;;;;;;;;;;;;32 253,6;37 462,2;40 860,0;44 633,7;44 787,8;46 894,1;47 319,3;49 902,8;62 811,6;58 449,2;74 846,8;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Деятельность в области здравоохранения и социальных услуг;;;;;;;;;;;;;;;;;;;;;19 740,9;22 913,9;25 224,4;27 515,0;27 926,1;29 274,6;29 681,9;31 532,9;29 464,0;22 903,5;33 368,6;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Деятельность в области культуры, спорта, организации досуга 
и развлечений";;;;;;;;;;;;;;;;;;;;;3 934,0;4 496,7;5 132,7;5 548,6;5 840,6;6 202,9;6 694,4;9 376,6;13 217,9;7 282,5;17 285,7;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Предоставление прочих видов услуг;;;;;;;;;;;;;;;;;;;;;1 359,1;1 534,3;1 752,1;1 750,2;2 206,0;2 299,2;2 503,0;2 668,4;2 213,4;-3 344,9;2 833,8;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Деятельность домашних хозяйств 
как работодателей; недифференцированная деятельность частных домашних хозяйств 
по производству товаров и оказанию услуг для собственного потребления ";;;;;;;;;;;;;;;;;;;;;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Итого  по видам деятельности;;;;;;;;;;;;;;;;;;;;;546 269,2;662 197,2;794 152,8;706 328,8;796 923,4;866 091,7;1 027 302,4;1 157 341,5;974 908,8;-211 489,5;-368 555,1;-2 446 712,1;-2 172 837,8;-2 657 528,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Валовая прибыль экономики 
(в текущих ценах; миллионов рублей)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
В соответствии с Общероссийским классификатором видов экономической деятельности  ОК 029-2007 (Кдес Ред.1.1) ОКВЭД;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Сельское хозяйство, охота и лесное хозяйство;;;;;;;;;;;;409 041,4;479 859,9;563 142,4;668 963,1;758 698,3;927 551,9;1 159 499,8;1 201 848,9;1 134 629,6;1 434 830,7;1 488 594,4;1 595 595,9;2 037 856,1;2 441 221,1;2 421 701,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Рыболовство, рыбоводство;;;;;;;;;;;;20 363,6;49 197,2;49 144,9;39 200,1;40 255,0;34 254,8;32 029,5;45 758,7;62 154,1;59 223,3;64 657,9;65 318,3;82 879,3;135 023,5;149 809,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Добыча полезных ископаемых;;;;;;;;;;;;100 988,7;155 391,8;559 953,9;801 630,8;981 282,3;1 354 829,0;1 279 134,9;1 423 937,9;2 031 347,0;4 160 066,5;4 681 299,2;4 923 532,9;5 193 127,8;6 118 735,2;6 159 509,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Обрабатывающие производства;;;;;;;;;;;;757 573,8;855 601,7;1 368 212,3;2 087 015,7;2 530 397,8;2 856 173,9;3 474 136,0;2 609 204,3;3 227 017,9;4 064 362,2;4 600 365,0;4 525 022,8;5 251 396,2;6 355 445,2;5 885 734,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Производство и распределение электроэнергии, газа и воды;;;;;;;;;;;;142 174,6;176 563,4;267 981,8;271 253,6;326 794,0;353 691,6;440 663,9;711 113,5;783 552,4;872 555,9;858 300,4;913 994,3;889 702,6;1 067 924,9;1 192 407,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Строительство;;;;;;;;;;;;188 309,7;412 898,0;463 917,8;503 869,8;651 161,5;851 170,1;1 159 269,8;1 119 794,5;1 497 299,5;2 491 840,5;2 875 441,9;2 799 877,5;2 979 761,8;2 872 174,3;2 881 419,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Оптовая и розничная торговля; ремонт автотранспортных средств, мотоциклов, бытовых изделий и предметов личного пользования";;;;;;;;;;;;1 952 648,6;2 251 031,1;2 546 912,9;3 020 930,1;3 902 979,7;4 553 483,5;5 320 574,0;4 584 817,3;5 878 770,7;6 184 356,9;6 829 993,0;7 212 118,4;7 670 779,0;8 096 831,9;7 359 250,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Гостиницы и рестораны;;;;;;;;;;;;51 725,0;57 922,4;90 811,4;116 914,0;139 078,5;192 480,1;231 690,9;216 775,5;231 306,2;280 424,8;318 498,9;323 295,7;352 159,2;387 128,6;396 211,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Транспорт и связь;;;;;;;;;;;;534 633,7;683 291,6;934 043,2;1 062 785,6;1 287 188,3;1 632 785,1;1 873 877,7;1 789 581,1;2 217 016,6;2 033 387,5;2 373 026,8;2 746 154,5;3 003 953,4;3 446 344,2;3 941 957,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Финансовая деятельность ;;;;;;;;;;;;116 992,2;186 682,0;243 085,7;365 733,8;521 433,4;644 705,8;768 681,9;989 833,3;929 833,0;909 600,7;1 248 793,0;1 537 463,4;1 684 313,2;1 264 471,4;1 895 664,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Операции с недвижимым имуществом, аренда и предоставление услуг;;;;;;;;;;;;717 551,8;852 579,0;953 966,3;1 174 204,6;1 465 021,7;1 974 021,9;2 421 304,7;2 530 878,9;3 203 029,2;7 018 152,9;8 156 816,6;8 716 550,0;9 201 560,5;9 909 398,4;10 321 988,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Государственное управление 
и обеспечение военной безопасности; социальное страхование";;;;;;;;;;;;21 615,1;31 718,4;33 453,4;38 476,5;42 279,3;51 513,7;65 374,7;70 421,6;70 190,9;1 043 685,0;1 293 923,6;1 526 599,7;1 630 974,4;1 793 187,3;2 066 394,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Образование;;;;;;;;;;;;27 698,4;30 497,7;52 992,7;58 518,5;62 696,1;76 803,4;91 844,6;87 999,7;92 588,0;107 113,0;147 698,6;146 692,8;162 000,9;191 195,4;216 857,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Здравоохрание и предоставление социальных услуг;;;;;;;;;;;;48 306,6;63 466,6;69 989,7;86 325,7;96 910,7;100 605,7;125 329,2;137 210,0;145 508,9;167 554,8;160 886,1;176 274,4;207 123,5;246 225,2;254 507,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Предоставление прочих коммунальных, социальных и персональных услуг;;;;;;;;;;;;77 567,2;74 027,4;104 195,3;142 317,2;188 407,7;233 011,2;255 254,3;191 910,7;221 464,4;285 058,2;319 006,0;351 538,6;364 015,8;466 356,6;516 176,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Деятельность домашних хозяйств;;;;;;;;;;;;;;;;;;;;29,0;56,0;0,0;0,2;0,0;0,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Итого  по видам деятельности;;;;;;;;;;;;5 167 190,4;6 360 728,2;8 301 803,7;10 438 139,1;12 994 584,3;15 837 081,7;18 698 665,9;17 711 085,7;21 725 737,5;31 112 268,9;35 417 301,3;37 560 029,2;40 711 603,7;44 791 663,2;45 659 590,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Кроме того, оплата труда  и смешанные доходы, не наблюдаемые прямыми статистическими методами, рассчитанные на основе баланса (без распределения 
по видам экономической деятельности)";;;;;;;;;;;;-1 249 000,0;-1 496 400,0;-1 995 100,0;-2 551 000,0;-3 450 000,0;-4 450 000,0;-5 200 000,0;-5 790 000,0;-6 632 000,0;-6 128 000,0;-7 331 000,0;-8 433 000,0;-10 119 000,0;-10 717 000,0;-10 686 000,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
" Всего, включая оплату труда 
и смешанные доходы, не наблюдаемые прямыми статистическими методами ";;;;;;;;;;;;3 918 190,4;4 864 328,2;6 306 703,7;7 887 139,1;9 544 584,3;11 387 081,7;13 498 665,9;11 921 085,7;15 093 737,5;24 984 268,9;28 086 301,3;29 127 029,2;30 592 603,7;34 074 663,2;34 973 590,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
В соответствии с Общероссийским классификатором видов экономической деятельности ОК 029-2014 (КДЕС Ред.2) ОКВЭД2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Сельское, лесное хозяйство, охота, рыболовство и рыбоводство;;;;;;;;;;;;;;;;;;;;;1 494 053,7;1 553 251,1;1 660 912,6;2 120 734,3;2 576 242,6;2 578 532,8;2 459 129,3;2 643 132,1;2 882 713,7;3 458 076,3;3 965 573,0;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Добыча полезных ископаемых;;;;;;;;;;;;;;;;;;;;;4 155 760,8;4 678 508,2;4 916 512,4;5 184 553,1;6 108 305,6;6 147 742,4;7 608 902,3;10 875 915,9;10 998 275,0;7 562 583,1;14 111 459,5;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Обрабатывающие производства;;;;;;;;;;;;;;;;;;;;;4 027 300,7;4 554 456,3;4 468 774,6;5 189 340,2;6 252 162,8;5 809 934,7;6 795 612,6;8 461 134,7;9 061 851,2;9 334 618,3;12 673 513,1;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Обеспечение электрической энергией, газом и паром; кондиционирование воздуха";;;;;;;;;;;;;;;;;;;;;844 334,5;818 232,9;874 448,9;851 712,2;1 020 197,5;1 137 718,0;1 216 638,0;1 133 932,6;1 225 964,4;1 261 850,5;1 386 993,1;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Водоснабжение; воотведение, организация сбора и утилизации отходов, деятельность по ликвидации загрязнений";;;;;;;;;;;;;;;;;;;;;77 700,5;87 692,2;102 088,6;115 273,6;150 555,7;134 771,3;162 950,6;177 140,2;188 539,5;184 399,0;293 187,5;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Строительство;;;;;;;;;;;;;;;;;;;;;2 491 840,4;2 875 442,0;2 799 877,6;2 979 761,7;2 872 174,5;2 881 419,3;2 933 081,6;2 805 770,5;3 028 957,7;3 226 561,3;3 357 280,8;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Торговля оптовая и розничная; ремонт автотранспортных средств и мотоциклов";;;;;;;;;;;;;;;;;;;;;6 164 853,3;6 804 963,1;7 181 766,7;7 639 910,0;8 063 128,5;7 323 817,1;7 126 942,1;7 825 826,1;7 794 966,1;7 859 839,5;11 639 359,1;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Транспортировка и храние;;;;;;;;;;;;;;;;;;;;;1 414 926,6;1 628 412,6;2 025 437,7;2 229 098,3;2 744 869,5;3 300 543,2;3 300 877,1;3 455 591,5;3 816 012,4;3 491 805,3;4 222 918,1;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Деятельность гостиниц и предприятий общественного питания;;;;;;;;;;;;;;;;;;;;;280 424,8;318 454,3;323 254,3;352 122,0;387 089,1;396 273,1;413 391,8;479 600,4;530 329,5;382 458,3;560 471,5;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Деятельность в области информации 
и связи";;;;;;;;;;;;;;;;;;;;;850 549,3;1 024 139,7;999 466,8;975 414,6;1 025 903,7;1 068 930,2;1 206 517,6;1 204 472,4;1 318 717,7;1 437 862,4;1 693 338,7;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Деятельность финансовая и страховая;;;;;;;;;;;;;;;;;;;;;909 600,7;1 248 793,0;1 537 463,4;1 684 313,2;1 264 471,4;1 895 664,2;2 021 945,5;2 331 751,3;2 388 358,2;3 204 460,0;4 147 906,6;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Деятельность по операциям 
с недвижимым имуществом";;;;;;;;;;;;;;;;;;;;;5 351 318,8;6 273 388,6;6 410 237,3;6 665 732,7;6 865 804,5;7 143 297,1;7 537 650,5;8 025 769,4;8 729 590,6;9 227 967,5;11 709 742,9;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Деятельность профессиональная, научная и техническая;;;;;;;;;;;;;;;;;;;;;940 162,2;1 028 183,3;1 276 857,1;1 484 906,1;1 586 354,3;1 592 904,3;1 854 267,0;1 870 467,3;2 171 883,9;2 338 037,3;2 158 617,7;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Деятельность административная 
и сопутствующие дополнительные услуги";;;;;;;;;;;;;;;;;;;;;611 463,8;685 729,4;869 258,9;941 758,9;1 249 197,5;1 296 628,4;1 392 987,9;1 303 764,7;1 290 876,1;1 300 786,6;1 638 151,7;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Государственное управление 
и обеспечение военной безопасности;  социальное отрахование";;;;;;;;;;;;;;;;;;;;;1 043 685,0;1 293 923,7;1 526 599,8;1 630 974,4;1 811 712,0;2 066 394,5;2 243 452,2;2 406 479,4;2 622 205,5;2 871 154,3;2 987 458,0;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Образование;;;;;;;;;;;;;;;;;;;;;107 364,1;147 705,9;146 986,5;162 431,3;191 600,1;217 402,9;238 689,3;209 399,9;298 527,7;288 896,6;201 432,4;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
